Order_Id,Type,Order_Date(DateOrders),Shipping_Date(DateOrders),Days_for_Shipment(scheduled),Days_for_Shipping(real),Delivery_Status,Late_Delivery_Risk,Shipping_Mode,Order_Item_Quantity,Order_Item_Discount_Rate,Product_Category_Id,Order_Region,Customer_Country,Customer_Segment,Delivery_Delay,On_Time_Delivery,Order_Month
75192,Transfer,2025-02-01,2025-05-01,4,3,Advance shipping,0,Standard Class,1,0.129999995,69,Oceania,Puerto Rico,Home Office,-1,1,2
75209,Cash,2025-02-01,2025-02-01,4,5,Late delivery,1,Standard Class,1,0.150000006,69,Eastern Asia,EE. UU.,Consumer,1,0,2
75162,Cash,2025-02-01,2025-05-01,4,3,Advance shipping,0,Standard Class,1,0.039999999,68,South Asia,EE. UU.,Consumer,-1,1,2
75176,Cash,2025-02-01,2025-04-01,4,2,Advance shipping,0,Standard Class,1,0.090000004,68,Southeast Asia,EE. UU.,Consumer,-2,1,2
75174,Cash,2025-02-01,2025-02-01,4,5,Late delivery,1,Standard Class,1,0.119999997,68,Oceania,EE. UU.,Consumer,1,0,2
75172,Cash,2025-02-01,2025-05-01,4,3,Advance shipping,0,Standard Class,1,0.150000006,68,South Asia,EE. UU.,Consumer,-1,1,2
75150,Payment,2025-02-01,2025-05-01,2,6,Late delivery,1,Second Class,1,0.200000003,68,South Asia,EE. UU.,Consumer,4,0,2
75200,Debit,2025-02-01,2025-05-01,4,6,Late delivery,1,Standard Class,1,0.029999999,69,Oceania,Puerto Rico,Corporate,2,0,2
75199,Debit,2025-02-01,2025-02-01,4,5,Late delivery,1,Standard Class,1,0.039999999,69,Oceania,Puerto Rico,Corporate,1,0,2
75166,Debit,2025-02-01,2025-04-01,4,2,Advance shipping,0,Standard Class,1,0.0,68,Southeast Asia,Puerto Rico,Corporate,-2,1,2
75160,Debit,2025-02-01,2025-05-01,4,6,Late delivery,1,Standard Class,1,0.059999999,68,South Asia,Puerto Rico,Corporate,2,0,2
75175,Debit,2025-02-01,2025-05-01,4,6,Late delivery,1,Standard Class,1,0.100000001,68,Oceania,Puerto Rico,Corporate,2,0,2
75153,Debit,2025-02-01,2025-04-01,1,2,Late delivery,1,First Class,1,0.159999996,68,Oceania,EE. UU.,Consumer,1,0,2
75197,Payment,2025-02-01,2025-05-01,4,3,Advance shipping,0,Standard Class,1,0.059999999,69,Southeast Asia,EE. UU.,Corporate,-1,1,2
75170,Payment,2025-02-01,2025-05-01,4,6,Late delivery,1,Standard Class,1,0.170000002,68,South Asia,EE. UU.,Corporate,2,0,2
75167,Debit,2025-02-01,2025-05-01,2,3,Late delivery,1,Second Class,1,0.25,68,Southeast Asia,EE. UU.,Corporate,1,0,2
75201,Debit,2025-02-01,2025-04-01,4,2,Advance shipping,0,Standard Class,1,0.02,69,Oceania,EE. UU.,Corporate,-2,1,2
75216,Debit,2025-02-01,2025-04-01,2,2,Shipping on time,0,Second Class,1,0.050000001,69,Oceania,EE. UU.,Consumer,0,1,2
75214,Debit,2025-02-01,2025-02-01,2,5,Late delivery,1,Second Class,1,0.07,69,Southeast Asia,EE. UU.,Consumer,3,0,2
75215,Payment,2025-02-01,2025-04-01,1,2,Late delivery,1,First Class,1,0.059999999,69,Oceania,Puerto Rico,Corporate,1,0,2
75218,Transfer,2025-02-01,2025-03-01,2,4,Late delivery,1,Second Class,1,0.029999999,69,Oceania,EE. UU.,Corporate,2,0,2
75212,Transfer,2025-02-01,2025-05-01,2,3,Late delivery,1,Second Class,1,0.100000001,69,Southeast Asia,EE. UU.,Corporate,1,0,2
75188,Payment,2025-02-01,2025-03-01,4,4,Shipping on time,0,Standard Class,1,0.180000007,69,Southeast Asia,EE. UU.,Consumer,0,1,2
75178,Payment,2025-02-01,2025-03-01,4,4,Shipping on time,0,Standard Class,1,0.059999999,68,Southeast Asia,EE. UU.,Consumer,0,1,2
75151,Payment,2025-02-01,2025-04-01,4,2,Advance shipping,0,Standard Class,1,0.180000007,68,Southeast Asia,EE. UU.,Consumer,-2,1,2
75168,Payment,2025-02-01,2025-03-01,4,4,Shipping on time,0,Standard Class,1,0.200000003,68,Oceania,Puerto Rico,Corporate,0,1,2
75185,Debit,2025-02-01,2025-05-01,4,6,Late delivery,1,Standard Class,1,0.0,69,Oceania,EE. UU.,Consumer,2,0,2
75195,Debit,2025-02-01,2025-05-01,4,6,Late delivery,1,Standard Class,1,0.090000004,69,South Asia,EE. UU.,Consumer,2,0,2
75194,Debit,2025-02-01,2025-02-01,4,5,Late delivery,1,Standard Class,1,0.100000001,69,Oceania,EE. UU.,Consumer,1,0,2
75191,Debit,2025-02-01,2025-04-01,4,2,Advance shipping,0,Standard Class,1,0.150000006,69,Southeast Asia,EE. UU.,Consumer,-2,1,2
75190,Debit,2025-02-01,2025-05-01,4,6,Late delivery,1,Standard Class,1,0.159999996,69,Southeast Asia,EE. UU.,Consumer,2,0,2
75205,Debit,2025-02-01,2025-05-01,4,6,Late delivery,1,Standard Class,1,0.200000003,69,Eastern Asia,EE. UU.,Consumer,2,0,2
75187,Debit,2025-02-01,2025-05-01,4,3,Advance shipping,0,Standard Class,1,0.200000003,69,Southeast Asia,EE. UU.,Consumer,-1,1,2
75183,Debit,2025-02-01,2025-03-01,4,4,Shipping on time,0,Standard Class,1,0.01,68,Eastern Asia,EE. UU.,Consumer,0,1,2
75164,Debit,2025-02-01,2025-02-01,4,5,Late delivery,1,Standard Class,1,0.02,68,South Asia,EE. UU.,Consumer,1,0,2
75161,Debit,2025-02-01,2025-04-01,4,2,Advance shipping,0,Standard Class,1,0.050000001,68,South Asia,EE. UU.,Consumer,-2,1,2
75177,Debit,2025-02-01,2025-05-01,4,3,Advance shipping,0,Standard Class,1,0.07,68,Southeast Asia,EE. UU.,Consumer,-1,1,2
75211,Transfer,2025-02-01,2025-04-01,1,2,Shipping canceled,0,First Class,1,0.119999997,69,Eastern Asia,EE. UU.,Consumer,1,0,2
75213,Transfer,2025-02-01,2025-03-01,2,4,Late delivery,1,Second Class,1,0.090000004,69,Southeast Asia,Puerto Rico,Corporate,2,0,2
75173,Payment,2025-02-01,2025-02-01,0,0,Shipping on time,0,Same Day,1,0.129999995,68,Oceania,Puerto Rico,Consumer,0,1,2
75208,Payment,2025-02-01,2025-03-01,4,4,Shipping on time,0,Standard Class,1,0.159999996,69,South Asia,Puerto Rico,Consumer,0,1,2
75179,Payment,2025-02-01,2025-02-01,4,5,Late delivery,1,Standard Class,1,0.050000001,68,Southeast Asia,Puerto Rico,Consumer,1,0,2
75181,Transfer,2025-02-01,2025-04-01,4,2,Shipping canceled,0,Standard Class,1,0.029999999,68,Eastern Asia,EE. UU.,Consumer,-2,1,2
75156,Transfer,2025-02-01,2025-04-01,4,2,Shipping canceled,0,Standard Class,1,0.119999997,68,Eastern Asia,EE. UU.,Consumer,-2,1,2
75207,Transfer,2025-02-01,2025-05-01,4,3,Advance shipping,0,Standard Class,1,0.170000002,69,South Asia,EE. UU.,Consumer,-1,1,2
75157,Transfer,2025-02-01,2025-05-01,4,3,Advance shipping,0,Standard Class,1,0.100000001,68,Eastern Asia,EE. UU.,Consumer,-1,1,2
75180,Transfer,2025-02-01,2025-05-01,4,6,Late delivery,1,Standard Class,1,0.039999999,68,Southeast Asia,EE. UU.,Consumer,2,0,2
75193,Transfer,2025-02-01,2025-03-01,4,4,Shipping canceled,0,Standard Class,1,0.119999997,69,Oceania,EE. UU.,Consumer,0,1,2
75217,Transfer,2025-02-01,2025-05-01,2,3,Late delivery,1,Second Class,1,0.039999999,69,Oceania,Puerto Rico,Consumer,1,0,2
75186,Transfer,2025-02-01,2025-04-01,4,2,Advance shipping,0,Standard Class,1,0.25,69,Oceania,Puerto Rico,Consumer,-2,1,2
75182,Transfer,2025-02-01,2025-05-01,4,3,Advance shipping,0,Standard Class,1,0.02,68,Eastern Asia,Puerto Rico,Consumer,-1,1,2
75165,Transfer,2025-02-01,2025-05-01,4,6,Late delivery,1,Standard Class,1,0.01,68,South Asia,Puerto Rico,Consumer,2,0,2
75159,Debit,2025-02-01,2025-02-01,4,5,Late delivery,1,Standard Class,1,0.07,68,Oceania,EE. UU.,Home Office,1,0,2
75171,Payment,2025-02-01,2025-04-01,4,2,Advance shipping,0,Standard Class,1,0.159999996,68,South Asia,EE. UU.,Home Office,-2,1,2
75206,Cash,2025-02-01,2025-04-01,4,2,Advance shipping,0,Standard Class,1,0.180000007,69,Eastern Asia,Puerto Rico,Consumer,-2,1,2
75158,Cash,2025-02-01,2025-03-01,4,4,Shipping on time,0,Standard Class,1,0.090000004,68,Oceania,Puerto Rico,Consumer,0,1,2
75202,Debit,2025-02-01,2025-04-01,1,2,Late delivery,1,First Class,1,0.01,69,South Asia,Puerto Rico,Consumer,1,0,2
75210,Debit,2025-02-01,2025-04-01,1,2,Late delivery,1,First Class,1,0.129999995,69,Eastern Asia,Puerto Rico,Consumer,1,0,2
75204,Debit,2025-02-01,2025-04-01,1,2,Late delivery,1,First Class,1,0.25,69,Eastern Asia,Puerto Rico,Consumer,1,0,2
75154,Debit,2025-02-01,2025-04-01,1,2,Late delivery,1,First Class,1,0.150000006,68,Oceania,Puerto Rico,Consumer,1,0,2
75766,Payment,2025-03-01,2025-02-01,4,2,Advance shipping,0,Standard Class,1,0.200000003,73,Southeast Asia,EE. UU.,Consumer,-2,1,3
75765,Debit,2025-03-01,2025-01-16,4,6,Late delivery,1,Standard Class,1,0.25,73,Southeast Asia,EE. UU.,Consumer,2,0,3
75764,Debit,2025-03-01,2025-01-15,2,5,Late delivery,1,Second Class,1,0.0,73,Eastern Asia,EE. UU.,Corporate,3,0,3
75763,Cash,2025-03-01,2025-01-14,2,4,Late delivery,1,Second Class,1,0.01,73,Eastern Asia,Puerto Rico,Corporate,2,0,3
75762,Debit,2025-03-01,2025-01-13,2,3,Late delivery,1,Second Class,1,0.02,73,Oceania,EE. UU.,Consumer,1,0,3
75761,Payment,2025-03-01,2025-02-01,2,2,Shipping on time,0,Second Class,1,0.029999999,73,Oceania,EE. UU.,Consumer,0,1,3
75760,Debit,2025-03-01,2025-01-16,2,6,Late delivery,1,Second Class,1,0.039999999,73,Oceania,Puerto Rico,Consumer,4,0,3
75759,Debit,2025-03-01,2025-02-01,1,2,Late delivery,1,First Class,1,0.050000001,73,Oceania,EE. UU.,Consumer,1,0,3
75758,Debit,2025-03-01,2025-01-14,2,4,Late delivery,1,Second Class,1,0.059999999,73,Oceania,EE. UU.,Consumer,2,0,3
75757,Payment,2025-03-01,2025-01-13,4,3,Advance shipping,0,Standard Class,1,0.07,73,Oceania,Puerto Rico,Consumer,-1,1,3
75756,Debit,2025-03-01,2025-02-01,4,2,Advance shipping,0,Standard Class,1,0.090000004,73,Oceania,Puerto Rico,Consumer,-2,1,3
75755,Payment,2025-03-01,2025-01-16,4,6,Late delivery,1,Standard Class,1,0.100000001,73,Oceania,EE. UU.,Corporate,2,0,3
75754,Debit,2025-03-01,2025-01-15,2,5,Late delivery,1,Second Class,1,0.119999997,73,Oceania,Puerto Rico,Consumer,3,0,3
75753,Transfer,2025-03-01,2025-01-14,2,4,Late delivery,1,Second Class,1,0.129999995,73,Oceania,EE. UU.,Consumer,2,0,3
75752,Transfer,2025-03-01,2025-01-13,4,3,Advance shipping,0,Standard Class,1,0.150000006,73,Oceania,EE. UU.,Consumer,-1,1,3
75751,Payment,2025-03-01,2025-02-01,4,2,Advance shipping,0,Standard Class,1,0.159999996,73,Southeast Asia,Puerto Rico,Home Office,-2,1,3
75750,Cash,2025-03-01,2025-01-16,4,6,Late delivery,1,Standard Class,1,0.170000002,73,Oceania,EE. UU.,Consumer,2,0,3
75749,Transfer,2025-03-01,2025-01-15,4,5,Shipping canceled,0,Standard Class,1,0.180000007,73,Oceania,EE. UU.,Consumer,1,0,3
75748,Transfer,2025-03-01,2025-01-14,2,4,Late delivery,1,Second Class,1,0.200000003,73,Oceania,EE. UU.,Home Office,2,0,3
75747,Payment,2025-03-01,2025-01-01,0,1,Late delivery,1,Same Day,1,0.25,73,South Asia,Puerto Rico,Consumer,1,0,3
75746,Debit,2025-03-01,2025-02-01,4,2,Advance shipping,0,Standard Class,1,0.0,73,Southeast Asia,EE. UU.,Corporate,-2,1,3
75745,Cash,2025-03-01,2025-01-16,4,6,Late delivery,1,Standard Class,1,0.01,73,Eastern Asia,Puerto Rico,Corporate,2,0,3
75744,Transfer,2025-03-01,2025-01-15,4,5,Late delivery,1,Standard Class,1,0.02,73,Eastern Asia,EE. UU.,Corporate,1,0,3
75743,Payment,2025-03-01,2025-01-14,4,4,Shipping on time,0,Standard Class,1,0.029999999,73,Eastern Asia,EE. UU.,Consumer,0,1,3
75742,Transfer,2025-03-01,2025-01-13,4,3,Shipping canceled,0,Standard Class,1,0.039999999,73,Eastern Asia,EE. UU.,Consumer,-1,1,3
75741,Payment,2025-03-01,2025-02-01,4,2,Advance shipping,0,Standard Class,1,0.050000001,73,Oceania,EE. UU.,Consumer,-2,1,3
75740,Transfer,2025-03-01,2025-01-16,4,6,Late delivery,1,Standard Class,1,0.059999999,73,Oceania,Puerto Rico,Corporate,2,0,3
75739,Debit,2025-03-01,2025-01-15,4,5,Late delivery,1,Standard Class,1,0.07,73,Oceania,EE. UU.,Corporate,1,0,3
75738,Payment,2025-03-01,2025-01-14,4,4,Shipping on time,0,Standard Class,1,0.090000004,73,South Asia,EE. UU.,Corporate,0,1,3
75737,Transfer,2025-03-01,2025-01-13,4,3,Advance shipping,0,Standard Class,1,0.100000001,73,South Asia,EE. UU.,Corporate,-1,1,3
75736,Debit,2025-03-01,2025-02-01,4,2,Advance shipping,0,Standard Class,1,0.119999997,73,Oceania,Puerto Rico,Corporate,-2,1,3
75735,Cash,2025-03-01,2025-01-16,4,6,Late delivery,1,Standard Class,1,0.129999995,73,Oceania,EE. UU.,Corporate,2,0,3
75734,Debit,2025-03-01,2025-01-15,2,5,Late delivery,1,Second Class,1,0.150000006,73,Eastern Asia,Puerto Rico,Consumer,3,0,3
75733,Debit,2025-03-01,2025-01-14,2,4,Late delivery,1,Second Class,1,0.159999996,73,Eastern Asia,EE. UU.,Consumer,2,0,3
75732,Transfer,2025-03-01,2025-01-13,4,3,Advance shipping,0,Standard Class,1,0.170000002,73,Southeast Asia,Puerto Rico,Consumer,-1,1,3
75731,Payment,2025-03-01,2025-02-01,4,2,Advance shipping,0,Standard Class,1,0.180000007,73,Southeast Asia,EE. UU.,Corporate,-2,1,3
75730,Payment,2025-03-01,2025-01-16,2,6,Late delivery,1,Second Class,1,0.200000003,73,Southeast Asia,Puerto Rico,Consumer,4,0,3
75729,Transfer,2025-03-01,2025-01-15,2,5,Shipping canceled,0,Second Class,1,0.25,73,Southeast Asia,EE. UU.,Corporate,3,0,3
75713,Debit,2025-03-01,2025-01-14,2,4,Late delivery,1,Second Class,1,0.029999999,72,Oceania,Puerto Rico,Consumer,2,0,3
75717,Debit,2025-03-01,2025-01-13,2,3,Late delivery,1,Second Class,1,0.25,72,Southeast Asia,Puerto Rico,Consumer,1,0,3
75715,Cash,2025-03-01,2025-01-16,2,6,Late delivery,1,Second Class,1,0.01,72,Southeast Asia,Puerto Rico,Corporate,4,0,3
75704,Transfer,2025-03-01,2025-02-01,1,2,Late delivery,1,First Class,1,0.150000006,72,South Asia,Puerto Rico,Home Office,1,0,3
75716,Cash,2025-03-01,2025-02-01,2,2,Shipping on time,0,Second Class,1,0.0,72,Southeast Asia,EE. UU.,Corporate,0,1,3
75711,Payment,2025-03-01,2025-02-01,2,2,Shipping on time,0,Second Class,1,0.050000001,72,Eastern Asia,EE. UU.,Corporate,0,1,3
75710,Payment,2025-03-01,2025-01-16,2,6,Late delivery,1,Second Class,1,0.059999999,72,Eastern Asia,EE. UU.,Corporate,4,0,3
75727,Payment,2025-03-01,2025-01-13,2,3,Late delivery,1,Second Class,1,0.07,72,Southeast Asia,EE. UU.,Corporate,1,0,3
75728,Debit,2025-03-01,2025-01-14,2,4,Late delivery,1,Second Class,1,0.059999999,72,Southeast Asia,Puerto Rico,Corporate,2,0,3
75705,Debit,2025-03-01,2025-02-01,1,2,Late delivery,1,First Class,1,0.129999995,72,Oceania,EE. UU.,Consumer,1,0,3
75706,Debit,2025-03-01,2025-02-01,1,2,Late delivery,1,First Class,1,0.119999997,72,Oceania,EE. UU.,Consumer,1,0,3
75725,Debit,2025-03-01,2025-01-16,2,6,Late delivery,1,Second Class,1,0.100000001,72,Southeast Asia,EE. UU.,Consumer,4,0,3
75714,Transfer,2025-03-01,2025-01-15,2,5,Late delivery,1,Second Class,1,0.02,72,Southeast Asia,EE. UU.,Corporate,3,0,3
75708,Payment,2025-03-01,2025-01-14,4,4,Shipping on time,0,Standard Class,1,0.090000004,72,Oceania,EE. UU.,Consumer,0,1,3
75718,Payment,2025-03-01,2025-01-14,4,4,Shipping on time,0,Standard Class,1,0.200000003,72,Oceania,EE. UU.,Consumer,0,1,3
75719,Debit,2025-03-01,2025-01-15,4,5,Late delivery,1,Standard Class,1,0.180000007,72,Oceania,EE. UU.,Consumer,1,0,3
75722,Debit,2025-03-01,2025-03-01,0,0,Shipping on time,0,Same Day,1,0.150000006,72,Oceania,EE. UU.,Home Office,0,1,3
75724,Transfer,2025-03-01,2025-03-01,0,0,Shipping canceled,0,Same Day,1,0.119999997,72,Southeast Asia,EE. UU.,Consumer,0,1,3
75712,Transfer,2025-03-01,2025-01-13,2,3,Late delivery,1,Second Class,1,0.039999999,72,Eastern Asia,EE. UU.,Consumer,1,0,3
75726,Transfer,2025-03-01,2025-02-01,2,2,Shipping on time,0,Second Class,1,0.090000004,72,Southeast Asia,Puerto Rico,Corporate,0,1,3
75709,Payment,2025-03-01,2025-01-15,2,5,Late delivery,1,Second Class,1,0.07,72,Eastern Asia,Puerto Rico,Consumer,3,0,3
75700,Cash,2025-03-01,2025-01-16,4,6,Late delivery,1,Standard Class,1,0.200000003,72,Oceania,Puerto Rico,Home Office,2,0,3
75707,Transfer,2025-03-01,2025-01-13,4,3,Advance shipping,0,Standard Class,1,0.100000001,72,Oceania,Puerto Rico,Consumer,-1,1,3
75698,Debit,2025-03-01,2025-01-14,4,4,Shipping on time,0,Standard Class,1,0.0,72,Oceania,EE. UU.,Home Office,0,1,3
75721,Payment,2025-03-01,2025-03-01,0,0,Shipping on time,0,Same Day,1,0.159999996,72,Oceania,EE. UU.,Home Office,0,1,3
75699,Payment,2025-03-01,2025-01-15,4,5,Late delivery,1,Standard Class,1,0.25,72,Oceania,EE. UU.,Home Office,1,0,3
75702,Transfer,2025-03-01,2025-02-01,1,2,Late delivery,1,First Class,1,0.170000002,72,Oceania,EE. UU.,Home Office,1,0,3
75703,Transfer,2025-03-01,2025-02-01,1,2,Late delivery,1,First Class,1,0.159999996,72,Oceania,EE. UU.,Home Office,1,0,3
75701,Transfer,2025-03-01,2025-02-01,4,2,Shipping canceled,0,Standard Class,1,0.180000007,72,Oceania,EE. UU.,Home Office,-2,1,3
75720,Cash,2025-03-01,2025-03-01,0,0,Shipping on time,0,Same Day,1,0.170000002,72,Oceania,Puerto Rico,Consumer,0,1,3
75723,Debit,2025-03-01,2025-03-01,0,0,Shipping on time,0,Same Day,1,0.129999995,72,Southeast Asia,Puerto Rico,Consumer,0,1,3
75429,Cash,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.02,71,Southeast Asia,EE. UU.,Consumer,1,0,3
75477,Cash,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.090000004,71,Southeast Asia,EE. UU.,Consumer,1,0,3
75480,Payment,2025-03-01,2025-02-01,4,6,Late delivery,1,Standard Class,1,0.050000001,71,South Asia,Puerto Rico,Home Office,2,0,3
75441,Cash,2025-03-01,2025-05-01,2,2,Shipping on time,0,Second Class,1,0.090000004,71,Southeast Asia,EE. UU.,Corporate,0,1,3
75427,Payment,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.039999999,71,Southeast Asia,EE. UU.,Consumer,1,0,3
75472,Payment,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.159999996,71,Southeast Asia,EE. UU.,Consumer,1,0,3
75435,Debit,2025-03-01,2025-02-01,4,6,Late delivery,1,Standard Class,1,0.170000002,71,South Asia,Puerto Rico,Consumer,2,0,3
75490,Debit,2025-03-01,2025-02-01,4,6,Late delivery,1,Standard Class,1,0.119999997,72,South Asia,Puerto Rico,Consumer,2,0,3
75425,Debit,2025-03-01,2025-02-01,4,6,Late delivery,1,Standard Class,1,0.059999999,71,Southeast Asia,Puerto Rico,Consumer,2,0,3
75466,Cash,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.01,71,South Asia,Puerto Rico,Corporate,-2,1,3
75444,Payment,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.050000001,71,Oceania,EE. UU.,Corporate,1,0,3
75483,Cash,2025-03-01,2025-03-01,4,4,Shipping on time,0,Standard Class,1,0.25,72,Southeast Asia,EE. UU.,Consumer,0,1,3
75434,Cash,2025-03-01,2025-01-01,4,5,Late delivery,1,Standard Class,1,0.180000007,71,South Asia,EE. UU.,Consumer,1,0,3
75451,Cash,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.200000003,71,Oceania,EE. UU.,Consumer,-2,1,3
75461,Debit,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.059999999,71,Eastern Asia,EE. UU.,Consumer,1,0,3
75459,Debit,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.090000004,71,Eastern Asia,EE. UU.,Consumer,1,0,3
75492,Debit,2025-03-01,2025-04-01,2,3,Late delivery,1,Second Class,1,0.090000004,72,South Asia,EE. UU.,Corporate,1,0,3
75424,Cash,2025-03-01,2025-01-01,4,5,Late delivery,1,Standard Class,1,0.07,71,Oceania,EE. UU.,Home Office,1,0,3
75454,Cash,2025-03-01,2025-01-01,4,5,Late delivery,1,Standard Class,1,0.159999996,71,South Asia,EE. UU.,Home Office,1,0,3
75491,Debit,2025-03-01,2025-05-01,2,2,Shipping on time,0,Second Class,1,0.100000001,72,Southeast Asia,EE. UU.,Consumer,0,1,3
75463,Transfer,2025-03-01,2025-05-01,1,2,Shipping canceled,0,First Class,1,0.039999999,71,Eastern Asia,EE. UU.,Corporate,1,0,3
75465,Transfer,2025-03-01,2025-02-01,4,6,Late delivery,1,Standard Class,1,0.02,71,Oceania,EE. UU.,Corporate,2,0,3
75448,Payment,2025-03-01,2025-03-01,4,4,Shipping on time,0,Standard Class,1,0.01,71,Southeast Asia,EE. UU.,Consumer,0,1,3
75447,Payment,2025-03-01,2025-04-01,4,3,Advance shipping,0,Standard Class,1,0.02,71,Southeast Asia,EE. UU.,Consumer,-1,1,3
75433,Payment,2025-03-01,2025-03-01,4,4,Shipping on time,0,Standard Class,1,0.200000003,71,Eastern Asia,EE. UU.,Consumer,0,1,3
75450,Payment,2025-03-01,2025-02-01,4,6,Late delivery,1,Standard Class,1,0.25,71,Oceania,EE. UU.,Consumer,2,0,3
75468,Payment,2025-03-01,2025-03-01,4,4,Shipping on time,0,Standard Class,1,0.25,71,South Asia,EE. UU.,Consumer,0,1,3
75445,Transfer,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.039999999,71,Oceania,Puerto Rico,Corporate,1,0,3
75487,Debit,2025-03-01,2025-04-01,4,3,Advance shipping,0,Standard Class,1,0.159999996,72,Eastern Asia,EE. UU.,Consumer,-1,1,3
75482,Debit,2025-03-01,2025-04-01,4,3,Advance shipping,0,Standard Class,1,0.029999999,71,Southeast Asia,EE. UU.,Consumer,-1,1,3
75476,Debit,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.100000001,71,Southeast Asia,EE. UU.,Consumer,-2,1,3
75438,Debit,2025-03-01,2025-03-01,4,4,Shipping on time,0,Standard Class,1,0.129999995,71,Eastern Asia,EE. UU.,Consumer,0,1,3
75474,Debit,2025-03-01,2025-01-01,4,5,Late delivery,1,Standard Class,1,0.129999995,71,Southeast Asia,EE. UU.,Consumer,1,0,3
75431,Transfer,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.0,71,Oceania,EE. UU.,Consumer,1,0,3
75443,Transfer,2025-03-01,2025-03-01,2,4,Late delivery,1,Second Class,1,0.059999999,71,Oceania,EE. UU.,Consumer,2,0,3
75479,Transfer,2025-03-01,2025-01-01,2,5,Late delivery,1,Second Class,1,0.059999999,71,South Asia,EE. UU.,Consumer,3,0,3
75453,Transfer,2025-03-01,2025-03-01,4,4,Shipping on time,0,Standard Class,1,0.170000002,71,South Asia,Puerto Rico,Corporate,0,1,3
75439,Payment,2025-03-01,2025-03-01,0,0,Shipping on time,0,Same Day,1,0.119999997,71,Eastern Asia,Puerto Rico,Consumer,0,1,3
75432,Transfer,2025-03-01,2025-04-01,4,3,Shipping canceled,0,Standard Class,1,0.25,71,Oceania,EE. UU.,Consumer,-1,1,3
75470,Transfer,2025-03-01,2025-02-01,4,6,Late delivery,1,Standard Class,1,0.180000007,71,Southeast Asia,EE. UU.,Consumer,2,0,3
75486,Transfer,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.170000002,72,Eastern Asia,EE. UU.,Consumer,-2,1,3
75484,Transfer,2025-03-01,2025-01-01,4,5,Late delivery,1,Standard Class,1,0.200000003,72,Southeast Asia,EE. UU.,Consumer,1,0,3
75426,Transfer,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.050000001,71,Southeast Asia,EE. UU.,Consumer,-2,1,3
75436,Transfer,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.159999996,71,South Asia,EE. UU.,Consumer,-2,1,3
75456,Cash,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.129999995,71,South Asia,Puerto Rico,Home Office,-2,1,3
75485,Debit,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.180000007,72,South Asia,Puerto Rico,Home Office,1,0,3
75458,Debit,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.100000001,71,Oceania,Puerto Rico,Home Office,1,0,3
75488,Debit,2025-03-01,2025-03-01,4,4,Shipping on time,0,Standard Class,1,0.150000006,72,Eastern Asia,Puerto Rico,Home Office,0,1,3
75449,Debit,2025-03-01,2025-01-01,4,5,Late delivery,1,Standard Class,1,0.0,71,South Asia,Puerto Rico,Home Office,1,0,3
75460,Payment,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.07,71,Eastern Asia,Puerto Rico,Home Office,1,0,3
75437,Payment,2025-03-01,2025-04-01,4,3,Advance shipping,0,Standard Class,1,0.150000006,71,South Asia,Puerto Rico,Consumer,-1,1,3
75471,Payment,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.170000002,71,Southeast Asia,Puerto Rico,Consumer,-2,1,3
75469,Payment,2025-03-01,2025-01-01,4,5,Late delivery,1,Standard Class,1,0.200000003,71,Eastern Asia,Puerto Rico,Consumer,1,0,3
75446,Transfer,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.029999999,71,Oceania,Puerto Rico,Consumer,1,0,3
75464,Transfer,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.029999999,71,South Asia,Puerto Rico,Consumer,1,0,3
75440,Transfer,2025-03-01,2025-03-01,0,0,Shipping on time,0,Same Day,1,0.100000001,71,Southeast Asia,Puerto Rico,Consumer,0,1,3
75430,Transfer,2025-03-01,2025-02-01,2,6,Shipping canceled,0,Second Class,1,0.01,71,Southeast Asia,Puerto Rico,Consumer,4,0,3
75473,Transfer,2025-03-01,2025-03-01,4,4,Shipping canceled,0,Standard Class,1,0.150000006,71,Southeast Asia,Puerto Rico,Consumer,0,1,3
