Order_Id,Type,Order_Date(DateOrders),Shipping_Date(DateOrders),Product_Category_Id,Order_Item_Quantity,Order_Item_Discount_Rate,Order_Region,Customer_Country,Customer_Segment,Product_Name,Unit_Price,Total Amount
75855,Payment,01-02-2025,14-01-2025,73,1,0.25,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,29.9925
75854,Debit,01-02-2025,17-01-2025,73,1,0,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,39.99
75853,Payment,01-02-2025,16-01-2025,73,1,0.01,Eastern Asia,Puerto Rico,Consumer,Coffee Maker,39.99,39.5901
75852,Debit,01-02-2025,15-01-2025,73,1,0.02,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,39.1902
75851,Transfer,01-02-2025,14-01-2025,73,1,0.029999999,Eastern Asia,Puerto Rico,Consumer,Coffee Maker,39.99,38.79030004
75850,Debit,01-02-2025,18-01-2025,73,1,0.039999999,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,38.39040004
75849,Payment,01-02-2025,17-01-2025,73,1,0.050000001,South Asia,Puerto Rico,Corporate,Coffee Maker,39.99,37.99049996
75848,Payment,01-02-2025,16-01-2025,73,1,0.059999999,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,37.59060004
75847,Transfer,01-02-2025,15-01-2025,73,1,0.07,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,37.1907
75846,Transfer,01-02-2025,14-01-2025,73,1,0.090000004,South Asia,EE. UU.,Home Office,Coffee Maker,39.99,36.39089984
75845,Payment,01-02-2025,18-01-2025,73,1,0.100000001,Southeast Asia,Puerto Rico,Home Office,Coffee Maker,39.99,35.99099996
75844,Transfer,01-02-2025,17-01-2025,73,1,0.119999997,Southeast Asia,EE. UU.,Home Office,Coffee Maker,39.99,35.19120012
75843,Payment,01-02-2025,16-01-2025,73,1,0.129999995,Southeast Asia,Puerto Rico,Home Office,Coffee Maker,39.99,34.7913002
75842,Transfer,01-02-2025,15-01-2025,73,1,0.150000006,Southeast Asia,EE. UU.,Home Office,Coffee Maker,39.99,33.99149976
75841,Debit,01-02-2025,14-01-2025,73,1,0.159999996,Southeast Asia,EE. UU.,Home Office,Coffee Maker,39.99,33.59160016
75840,Cash,01-02-2025,18-01-2025,73,1,0.170000002,Eastern Asia,Puerto Rico,Home Office,Coffee Maker,39.99,33.19169992
75839,Transfer,01-02-2025,17-01-2025,73,1,0.180000007,Eastern Asia,EE. UU.,Home Office,Coffee Maker,39.99,32.79179972
75838,Payment,01-02-2025,14-01-2025,73,1,0.200000003,Eastern Asia,Puerto Rico,Corporate,Coffee Maker,39.99,31.99199988
75837,Cash,01-02-2025,14-01-2025,73,1,0.25,Southeast Asia,EE. UU.,Home Office,Coffee Maker,39.99,29.9925
75836,Cash,01-02-2025,14-01-2025,73,1,0,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,39.99
75835,Debit,01-02-2025,18-01-2025,73,1,0.01,South Asia,Puerto Rico,Corporate,Coffee Maker,39.99,39.5901
75553,Payment,01-02-2025,01-01-2025,72,1,0.01,Oceania,Puerto Rico,Home Office,Coffee Maker,39.99,39.5901
75531,Cash,01-02-2025,01-04-2025,72,1,0.050000001,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,37.99049996
75505,Cash,01-02-2025,13-01-2025,72,1,0.159999996,Southeast Asia,Puerto Rico,Corporate,Coffee Maker,39.99,33.59160016
75501,Cash,01-02-2025,01-04-2025,72,1,0.25,Southeast Asia,Puerto Rico,Corporate,Coffee Maker,39.99,29.9925
75548,Transfer,01-02-2025,01-04-2025,72,1,0.059999999,Southeast Asia,Puerto Rico,Home Office,Coffee Maker,39.99,37.59060004
75551,Cash,01-02-2025,01-04-2025,72,1,0.029999999,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,38.79030004
75529,Payment,01-02-2025,01-04-2025,72,1,0.07,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,37.1907
75515,Payment,01-02-2025,01-02-2025,72,1,0.029999999,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,38.79030004
75533,Debit,01-02-2025,01-01-2025,72,1,0.029999999,Eastern Asia,Puerto Rico,Consumer,Coffee Maker,39.99,38.79030004
75538,Debit,01-02-2025,01-01-2025,72,1,0.200000003,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,31.99199988
75560,Payment,01-02-2025,01-04-2025,72,1,0.150000006,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,33.99149976
75512,Payment,01-02-2025,01-02-2025,72,1,0.059999999,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,37.59060004
75494,Payment,01-02-2025,01-02-2025,72,1,0.059999999,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,37.59060004
75540,Transfer,01-02-2025,13-01-2025,72,1,0.170000002,South Asia,Puerto Rico,Home Office,Coffee Maker,39.99,33.19169992
75536,Transfer,01-02-2025,01-04-2025,72,1,0,Southeast Asia,Puerto Rico,Home Office,Coffee Maker,39.99,39.99
75525,Cash,01-02-2025,13-01-2025,72,1,0.129999995,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,34.7913002
75526,Debit,01-02-2025,01-02-2025,72,1,0.119999997,South Asia,Puerto Rico,Corporate,Coffee Maker,39.99,35.19120012
75496,Debit,01-02-2025,01-04-2025,72,1,0.039999999,Southeast Asia,Puerto Rico,Corporate,Coffee Maker,39.99,38.39040004
75503,Debit,01-02-2025,01-01-2025,72,1,0.180000007,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,32.79179972
75556,Debit,01-02-2025,01-04-2025,72,1,0.200000003,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,31.99199988
75511,Debit,01-02-2025,01-02-2025,72,1,0.07,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,37.1907
75544,Debit,01-02-2025,01-05-2025,72,1,0.119999997,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,35.19120012
75500,Payment,01-02-2025,13-01-2025,72,1,0,Eastern Asia,EE. UU.,Corporate,Coffee Maker,39.99,39.99
75497,Payment,01-02-2025,01-03-2025,72,1,0.029999999,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,38.79030004
75541,Payment,01-02-2025,01-04-2025,72,1,0.159999996,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,33.59160016
75527,Debit,01-02-2025,01-05-2025,72,1,0.100000001,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,35.99099996
75546,Debit,01-02-2025,01-04-2025,72,1,0.090000004,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,36.39089984
75502,Debit,01-02-2025,01-03-2025,72,1,0.200000003,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,31.99199988
75518,Debit,01-02-2025,01-01-2025,72,1,0,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,39.99
75495,Debit,01-02-2025,13-01-2025,72,1,0.050000001,Eastern Asia,EE. UU.,Corporate,Coffee Maker,39.99,37.99049996
75547,Cash,01-02-2025,01-03-2025,72,1,0.07,Southeast Asia,EE. UU.,Home Office,Coffee Maker,39.99,37.1907
75559,Payment,01-02-2025,01-04-2025,72,1,0.159999996,Southeast Asia,Puerto Rico,Corporate,Coffee Maker,39.99,33.59160016
75558,Transfer,01-02-2025,01-04-2025,72,1,0.170000002,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,33.19169992
75499,Transfer,01-02-2025,01-02-2025,72,1,0.01,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,39.5901
75516,Transfer,01-02-2025,01-04-2025,72,1,0.02,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,39.1902
75506,Transfer,01-02-2025,01-04-2025,72,1,0.150000006,Eastern Asia,EE. UU.,Corporate,Coffee Maker,39.99,33.99149976
75498,Transfer,01-02-2025,01-01-2025,72,1,0.02,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,39.1902
75521,Payment,01-02-2025,01-04-2025,72,1,0.180000007,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,32.79179972
75528,Transfer,01-02-2025,01-04-2025,72,1,0.090000004,South Asia,Puerto Rico,Corporate,Coffee Maker,39.99,36.39089984
75550,Transfer,01-02-2025,01-04-2025,72,1,0.039999999,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,38.39040004
75535,Debit,01-02-2025,13-01-2025,72,1,0.01,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,39.5901
75509,Debit,01-02-2025,01-02-2025,72,1,0.100000001,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,35.99099996
75523,Debit,01-02-2025,01-01-2025,72,1,0.159999996,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,33.59160016
75539,Debit,01-02-2025,01-02-2025,72,1,0.180000007,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,32.79179972
75520,Debit,01-02-2025,13-01-2025,72,1,0.200000003,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,31.99199988
75532,Debit,01-02-2025,01-03-2025,72,1,0.039999999,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,38.39040004
75504,Debit,01-02-2025,01-02-2025,72,1,0.170000002,Oceania,EE. UU.,Home Office,Coffee Maker,39.99,33.19169992
75513,Transfer,01-02-2025,01-02-2025,72,1,0.050000001,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,37.99049996
75517,Transfer,01-02-2025,01-03-2025,72,1,0.01,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,39.5901
75519,Transfer,01-02-2025,01-02-2025,72,1,0.25,Southeast Asia,Puerto Rico,Corporate,Coffee Maker,39.99,29.9925
75508,Payment,01-02-2025,01-01-2025,72,1,0.119999997,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,35.19120012
75542,Payment,01-02-2025,01-03-2025,72,1,0.150000006,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,33.99149976
75537,Transfer,01-02-2025,01-03-2025,72,1,0.25,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,29.9925
75534,Transfer,01-02-2025,01-02-2025,72,1,0.02,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,39.1902
75507,Transfer,01-02-2025,01-03-2025,72,1,0.129999995,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,34.7913002
75552,Cash,01-02-2025,01-03-2025,72,1,0.02,Oceania,Puerto Rico,Home Office,Coffee Maker,39.99,39.1902
75555,Debit,01-02-2025,13-01-2025,72,1,0.25,Oceania,Puerto Rico,Home Office,Coffee Maker,39.99,29.9925
75524,Debit,01-02-2025,01-02-2025,72,1,0.150000006,Oceania,Puerto Rico,Home Office,Coffee Maker,39.99,33.99149976
75514,Transfer,01-02-2025,01-02-2025,72,1,0.039999999,Eastern Asia,Puerto Rico,Consumer,Coffee Maker,39.99,38.39040004
75554,Debit,01-02-2025,01-02-2025,72,1,0,Oceania,EE. UU.,Home Office,Coffee Maker,39.99,39.99
75543,Payment,01-02-2025,01-01-2025,72,1,0.129999995,South Asia,EE. UU.,Home Office,Coffee Maker,39.99,34.7913002
75549,Transfer,01-02-2025,01-04-2025,72,1,0.050000001,Southeast Asia,EE. UU.,Home Office,Coffee Maker,39.99,37.99049996
75510,Cash,01-02-2025,13-01-2025,72,1,0.090000004,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,36.39089984
75522,Cash,01-02-2025,01-03-2025,72,1,0.170000002,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,33.19169992
75530,Debit,01-02-2025,01-04-2025,72,1,0.059999999,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,37.59060004
75557,Debit,01-02-2025,01-04-2025,72,1,0.180000007,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,32.79179972
75545,Debit,01-02-2025,01-05-2025,72,1,0.100000001,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,35.99099996
75493,Payment,01-02-2025,01-01-2025,72,1,0.07,South Asia,Puerto Rico,Home Office,Coffee Maker,39.99,37.1907
75169,Debit,01-02-2025,01-02-2025,68,1,0.180000007,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,32.79179972
75196,Debit,01-02-2025,01-04-2025,69,1,0.07,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,37.1907
75189,Debit,01-02-2025,01-02-2025,69,1,0.170000002,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,33.19169992
75184,Debit,01-02-2025,01-02-2025,68,1,0,Eastern Asia,Puerto Rico,Consumer,Coffee Maker,39.99,39.99
75163,Debit,01-02-2025,01-03-2025,68,1,0.029999999,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,38.79030004
75152,Debit,01-02-2025,01-05-2025,68,1,0.170000002,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,33.19169992
75198,Cash,01-02-2025,01-03-2025,69,1,0.050000001,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,37.99049996
75203,Debit,01-02-2025,01-04-2025,69,1,0,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,39.99
75155,Payment,01-02-2025,01-04-2025,68,1,0.129999995,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,34.7913002
75192,Transfer,01-02-2025,01-05-2025,69,1,0.129999995,Oceania,Puerto Rico,Home Office,Coffee Maker,39.99,34.7913002
75209,Cash,01-02-2025,01-02-2025,69,1,0.150000006,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,33.99149976
75162,Cash,01-02-2025,01-05-2025,68,1,0.039999999,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,38.39040004
75176,Cash,01-02-2025,01-04-2025,68,1,0.090000004,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,36.39089984
75174,Cash,01-02-2025,01-02-2025,68,1,0.119999997,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,35.19120012
75172,Cash,01-02-2025,01-05-2025,68,1,0.150000006,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,33.99149976
75150,Payment,01-02-2025,01-05-2025,68,1,0.200000003,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,31.99199988
75200,Debit,01-02-2025,01-05-2025,69,1,0.029999999,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,38.79030004
75199,Debit,01-02-2025,01-02-2025,69,1,0.039999999,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,38.39040004
75166,Debit,01-02-2025,01-04-2025,68,1,0,Southeast Asia,Puerto Rico,Corporate,Coffee Maker,39.99,39.99
75160,Debit,01-02-2025,01-05-2025,68,1,0.059999999,South Asia,Puerto Rico,Corporate,Coffee Maker,39.99,37.59060004
75175,Debit,01-02-2025,01-05-2025,68,1,0.100000001,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,35.99099996
75153,Debit,01-02-2025,01-04-2025,68,1,0.159999996,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,33.59160016
75197,Payment,01-02-2025,01-05-2025,69,1,0.059999999,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,37.59060004
75170,Payment,01-02-2025,01-05-2025,68,1,0.170000002,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,33.19169992
75167,Debit,01-02-2025,01-05-2025,68,1,0.25,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,29.9925
75201,Debit,01-02-2025,01-04-2025,69,1,0.02,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,39.1902
75216,Debit,01-02-2025,01-04-2025,69,1,0.050000001,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,37.99049996
75214,Debit,01-02-2025,01-02-2025,69,1,0.07,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,37.1907
75215,Payment,01-02-2025,01-04-2025,69,1,0.059999999,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,37.59060004
75218,Transfer,01-02-2025,01-03-2025,69,1,0.029999999,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,38.79030004
75212,Transfer,01-02-2025,01-05-2025,69,1,0.100000001,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,35.99099996
75188,Payment,01-02-2025,01-03-2025,69,1,0.180000007,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,32.79179972
75178,Payment,01-02-2025,01-03-2025,68,1,0.059999999,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,37.59060004
75151,Payment,01-02-2025,01-04-2025,68,1,0.180000007,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,32.79179972
75168,Payment,01-02-2025,01-03-2025,68,1,0.200000003,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,31.99199988
75185,Debit,01-02-2025,01-05-2025,69,1,0,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,39.99
75195,Debit,01-02-2025,01-05-2025,69,1,0.090000004,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,36.39089984
75194,Debit,01-02-2025,01-02-2025,69,1,0.100000001,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,35.99099996
75191,Debit,01-02-2025,01-04-2025,69,1,0.150000006,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,33.99149976
75190,Debit,01-02-2025,01-05-2025,69,1,0.159999996,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,33.59160016
75205,Debit,01-02-2025,01-05-2025,69,1,0.200000003,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,31.99199988
75187,Debit,01-02-2025,01-05-2025,69,1,0.200000003,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,31.99199988
75183,Debit,01-02-2025,01-03-2025,68,1,0.01,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,39.5901
75164,Debit,01-02-2025,01-02-2025,68,1,0.02,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,39.1902
75161,Debit,01-02-2025,01-04-2025,68,1,0.050000001,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,37.99049996
75177,Debit,01-02-2025,01-05-2025,68,1,0.07,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,37.1907
75211,Transfer,01-02-2025,01-04-2025,69,1,0.119999997,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,35.19120012
75213,Transfer,01-02-2025,01-03-2025,69,1,0.090000004,Southeast Asia,Puerto Rico,Corporate,Coffee Maker,39.99,36.39089984
75173,Payment,01-02-2025,01-02-2025,68,1,0.129999995,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,34.7913002
75208,Payment,01-02-2025,01-03-2025,69,1,0.159999996,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,33.59160016
75179,Payment,01-02-2025,01-02-2025,68,1,0.050000001,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,37.99049996
75181,Transfer,01-02-2025,01-04-2025,68,1,0.029999999,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,38.79030004
75156,Transfer,01-02-2025,01-04-2025,68,1,0.119999997,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,35.19120012
75207,Transfer,01-02-2025,01-05-2025,69,1,0.170000002,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,33.19169992
75157,Transfer,01-02-2025,01-05-2025,68,1,0.100000001,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,35.99099996
75180,Transfer,01-02-2025,01-05-2025,68,1,0.039999999,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,38.39040004
75193,Transfer,01-02-2025,01-03-2025,69,1,0.119999997,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,35.19120012
75217,Transfer,01-02-2025,01-05-2025,69,1,0.039999999,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,38.39040004
75186,Transfer,01-02-2025,01-04-2025,69,1,0.25,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,29.9925
75182,Transfer,01-02-2025,01-05-2025,68,1,0.02,Eastern Asia,Puerto Rico,Consumer,Coffee Maker,39.99,39.1902
75165,Transfer,01-02-2025,01-05-2025,68,1,0.01,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,39.5901
75159,Debit,01-02-2025,01-02-2025,68,1,0.07,Oceania,EE. UU.,Home Office,Coffee Maker,39.99,37.1907
75171,Payment,01-02-2025,01-04-2025,68,1,0.159999996,South Asia,EE. UU.,Home Office,Coffee Maker,39.99,33.59160016
75206,Cash,01-02-2025,01-04-2025,69,1,0.180000007,Eastern Asia,Puerto Rico,Consumer,Coffee Maker,39.99,32.79179972
75158,Cash,01-02-2025,01-03-2025,68,1,0.090000004,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,36.39089984
75202,Debit,01-02-2025,01-04-2025,69,1,0.01,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,39.5901
75210,Debit,01-02-2025,01-04-2025,69,1,0.129999995,Eastern Asia,Puerto Rico,Consumer,Coffee Maker,39.99,34.7913002
75204,Debit,01-02-2025,01-04-2025,69,1,0.25,Eastern Asia,Puerto Rico,Consumer,Coffee Maker,39.99,29.9925
75154,Debit,01-02-2025,01-04-2025,68,1,0.150000006,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,33.99149976
75766,Payment,01-03-2025,01-02-2025,73,1,0.200000003,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,31.99199988
75765,Debit,01-03-2025,16-01-2025,73,1,0.25,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,29.9925
75764,Debit,01-03-2025,15-01-2025,73,1,0,Eastern Asia,EE. UU.,Corporate,Coffee Maker,39.99,39.99
75763,Cash,01-03-2025,14-01-2025,73,1,0.01,Eastern Asia,Puerto Rico,Corporate,Coffee Maker,39.99,39.5901
75762,Debit,01-03-2025,13-01-2025,73,1,0.02,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,39.1902
75761,Payment,01-03-2025,01-02-2025,73,1,0.029999999,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,38.79030004
75760,Debit,01-03-2025,16-01-2025,73,1,0.039999999,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,38.39040004
75759,Debit,01-03-2025,01-02-2025,73,1,0.050000001,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,37.99049996
75758,Debit,01-03-2025,14-01-2025,73,1,0.059999999,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,37.59060004
75757,Payment,01-03-2025,13-01-2025,73,1,0.07,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,37.1907
75756,Debit,01-03-2025,01-02-2025,73,1,0.090000004,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,36.39089984
75755,Payment,01-03-2025,16-01-2025,73,1,0.100000001,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,35.99099996
75754,Debit,01-03-2025,15-01-2025,73,1,0.119999997,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,35.19120012
75753,Transfer,01-03-2025,14-01-2025,73,1,0.129999995,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,34.7913002
75752,Transfer,01-03-2025,13-01-2025,73,1,0.150000006,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,33.99149976
75751,Payment,01-03-2025,01-02-2025,73,1,0.159999996,Southeast Asia,Puerto Rico,Home Office,Coffee Maker,39.99,33.59160016
75750,Cash,01-03-2025,16-01-2025,73,1,0.170000002,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,33.19169992
75749,Transfer,01-03-2025,15-01-2025,73,1,0.180000007,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,32.79179972
75748,Transfer,01-03-2025,14-01-2025,73,1,0.200000003,Oceania,EE. UU.,Home Office,Coffee Maker,39.99,31.99199988
75747,Payment,01-03-2025,01-01-2025,73,1,0.25,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,29.9925
75746,Debit,01-03-2025,01-02-2025,73,1,0,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,39.99
75745,Cash,01-03-2025,16-01-2025,73,1,0.01,Eastern Asia,Puerto Rico,Corporate,Coffee Maker,39.99,39.5901
75744,Transfer,01-03-2025,15-01-2025,73,1,0.02,Eastern Asia,EE. UU.,Corporate,Coffee Maker,39.99,39.1902
75743,Payment,01-03-2025,14-01-2025,73,1,0.029999999,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,38.79030004
75742,Transfer,01-03-2025,13-01-2025,73,1,0.039999999,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,38.39040004
75741,Payment,01-03-2025,01-02-2025,73,1,0.050000001,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,37.99049996
75740,Transfer,01-03-2025,16-01-2025,73,1,0.059999999,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,37.59060004
75739,Debit,01-03-2025,15-01-2025,73,1,0.07,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,37.1907
75738,Payment,01-03-2025,14-01-2025,73,1,0.090000004,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,36.39089984
75737,Transfer,01-03-2025,13-01-2025,73,1,0.100000001,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,35.99099996
75736,Debit,01-03-2025,01-02-2025,73,1,0.119999997,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,35.19120012
75735,Cash,01-03-2025,16-01-2025,73,1,0.129999995,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,34.7913002
75734,Debit,01-03-2025,15-01-2025,73,1,0.150000006,Eastern Asia,Puerto Rico,Consumer,Coffee Maker,39.99,33.99149976
75733,Debit,01-03-2025,14-01-2025,73,1,0.159999996,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,33.59160016
75732,Transfer,01-03-2025,13-01-2025,73,1,0.170000002,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,33.19169992
75731,Payment,01-03-2025,01-02-2025,73,1,0.180000007,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,32.79179972
75730,Payment,01-03-2025,16-01-2025,73,1,0.200000003,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,31.99199988
75729,Transfer,01-03-2025,15-01-2025,73,1,0.25,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,29.9925
75713,Debit,01-03-2025,14-01-2025,72,1,0.029999999,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,38.79030004
75717,Debit,01-03-2025,13-01-2025,72,1,0.25,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,29.9925
75715,Cash,01-03-2025,16-01-2025,72,1,0.01,Southeast Asia,Puerto Rico,Corporate,Coffee Maker,39.99,39.5901
75704,Transfer,01-03-2025,01-02-2025,72,1,0.150000006,South Asia,Puerto Rico,Home Office,Coffee Maker,39.99,33.99149976
75716,Cash,01-03-2025,01-02-2025,72,1,0,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,39.99
75711,Payment,01-03-2025,01-02-2025,72,1,0.050000001,Eastern Asia,EE. UU.,Corporate,Coffee Maker,39.99,37.99049996
75710,Payment,01-03-2025,16-01-2025,72,1,0.059999999,Eastern Asia,EE. UU.,Corporate,Coffee Maker,39.99,37.59060004
75727,Payment,01-03-2025,13-01-2025,72,1,0.07,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,37.1907
75728,Debit,01-03-2025,14-01-2025,72,1,0.059999999,Southeast Asia,Puerto Rico,Corporate,Coffee Maker,39.99,37.59060004
75705,Debit,01-03-2025,01-02-2025,72,1,0.129999995,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,34.7913002
