Order_Id,Supplier_Name,Supplier_Country,Product_Name,Order_Item_Quantity,Expected_Delivery_Date,Actual_Delivery_Date,Days_Delayed
76801,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76832,DataLink,South Korea,USB Hub,1,28-01-2025,29-01-2025,1
76843,DataLink,South Korea,USB Hub,1,28-01-2025,30-01-2025,2
76821,ComfortCraft,Poland,Armchair,1,28-01-2025,28-01-2025,0
76800,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76853,DataLink,South Korea,USB Hub,1,26-01-2025,27-01-2025,1
76852,DataLink,South Korea,USB Hub,1,30-01-2025,29-01-2025,-1
76861,DataLink,South Korea,USB Hub,1,30-01-2025,28-01-2025,-2
76850,DataLink,South Korea,USB Hub,1,30-01-2025,01-02-2025,2
76846,DataLink,South Korea,USB Hub,1,30-01-2025,28-01-2025,-2
76858,DataLink,South Korea,USB Hub,1,30-01-2025,30-01-2025,0
76797,ComfortCraft,Poland,Armchair,1,30-01-2025,29-01-2025,-1
76811,ComfortCraft,Poland,Armchair,1,30-01-2025,28-01-2025,-2
76837,DataLink,South Korea,USB Hub,1,30-01-2025,29-01-2025,-1
76828,DataLink,South Korea,USB Hub,1,30-01-2025,30-01-2025,0
76841,DataLink,South Korea,USB Hub,1,30-01-2025,28-01-2025,-2
76859,DataLink,South Korea,USB Hub,1,30-01-2025,31-01-2025,1
76855,DataLink,South Korea,USB Hub,1,27-01-2025,28-01-2025,1
76806,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76825,DataLink,South Korea,USB Hub,1,30-01-2025,01-02-2025,2
76838,DataLink,South Korea,USB Hub,1,30-01-2025,30-01-2025,0
76862,DataLink,South Korea,USB Hub,1,30-01-2025,29-01-2025,-1
76854,DataLink,South Korea,USB Hub,1,26-01-2025,27-01-2025,1
76812,ComfortCraft,Poland,Armchair,1,30-01-2025,29-01-2025,-1
76840,DataLink,South Korea,USB Hub,1,30-01-2025,01-02-2025,2
76823,ComfortCraft,Poland,Armchair,1,30-01-2025,30-01-2025,0
76824,DataLink,South Korea,USB Hub,1,30-01-2025,31-01-2025,1
76815,ComfortCraft,Poland,Armchair,1,30-01-2025,01-02-2025,2
76809,ComfortCraft,Poland,Armchair,1,30-01-2025,31-01-2025,1
76836,DataLink,South Korea,USB Hub,1,28-01-2025,28-01-2025,0
76799,ComfortCraft,Poland,Armchair,1,30-01-2025,31-01-2025,1
76831,DataLink,South Korea,USB Hub,1,30-01-2025,28-01-2025,-2
76833,DataLink,South Korea,USB Hub,1,28-01-2025,30-01-2025,2
76808,ComfortCraft,Poland,Armchair,1,30-01-2025,30-01-2025,0
76851,DataLink,South Korea,USB Hub,1,30-01-2025,28-01-2025,-2
76839,DataLink,South Korea,USB Hub,1,30-01-2025,31-01-2025,1
76834,DataLink,South Korea,USB Hub,1,28-01-2025,31-01-2025,3
76835,DataLink,South Korea,USB Hub,1,30-01-2025,01-02-2025,2
76844,DataLink,South Korea,USB Hub,1,27-01-2025,28-01-2025,1
76820,ComfortCraft,Poland,Armchair,1,28-01-2025,01-02-2025,4
76794,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76845,DataLink,South Korea,USB Hub,1,30-01-2025,01-02-2025,2
76870,DataLink,South Korea,USB Hub,1,31-01-2025,02-02-2025,2
76918,DataLink,South Korea,USB Hub,1,31-01-2025,31-01-2025,0
76924,DataLink,South Korea,USB Hub,1,29-01-2025,01-02-2025,3
76920,DataLink,South Korea,USB Hub,1,29-01-2025,02-02-2025,4
76893,DataLink,South Korea,USB Hub,1,31-01-2025,31-01-2025,0
76907,DataLink,South Korea,USB Hub,1,27-01-2025,28-01-2025,1
76927,DataLink,South Korea,USB Hub,1,29-01-2025,30-01-2025,1
76925,DataLink,South Korea,USB Hub,1,29-01-2025,02-02-2025,4
76922,DataLink,South Korea,USB Hub,1,29-01-2025,30-01-2025,1
76913,DataLink,South Korea,USB Hub,1,29-01-2025,31-01-2025,2
76901,DataLink,South Korea,USB Hub,1,28-01-2025,29-01-2025,1
76882,DataLink,South Korea,USB Hub,1,27-01-2025,27-01-2025,0
76912,DataLink,South Korea,USB Hub,1,31-01-2025,30-01-2025,-1
76909,DataLink,South Korea,USB Hub,1,28-01-2025,29-01-2025,1
76895,DataLink,South Korea,USB Hub,1,28-01-2025,29-01-2025,1
76896,DataLink,South Korea,USB Hub,1,28-01-2025,29-01-2025,1
76885,DataLink,South Korea,USB Hub,1,31-01-2025,02-02-2025,2
76905,DataLink,South Korea,USB Hub,1,31-01-2025,02-02-2025,2
76887,DataLink,South Korea,USB Hub,1,31-01-2025,30-01-2025,-1
76899,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
76916,DataLink,South Korea,USB Hub,1,29-01-2025,29-01-2025,0
76915,DataLink,South Korea,USB Hub,1,29-01-2025,02-02-2025,4
76871,DataLink,South Korea,USB Hub,1,31-01-2025,29-01-2025,-2
76908,DataLink,South Korea,USB Hub,1,28-01-2025,29-01-2025,1
76902,DataLink,South Korea,USB Hub,1,28-01-2025,29-01-2025,1
76911,DataLink,South Korea,USB Hub,1,31-01-2025,29-01-2025,-2
76892,DataLink,South Korea,USB Hub,1,31-01-2025,30-01-2025,-1
76919,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
76863,DataLink,South Korea,USB Hub,1,29-01-2025,31-01-2025,2
76921,DataLink,South Korea,USB Hub,1,29-01-2025,29-01-2025,0
76903,DataLink,South Korea,USB Hub,1,28-01-2025,29-01-2025,1
76873,DataLink,South Korea,USB Hub,1,31-01-2025,31-01-2025,0
76891,DataLink,South Korea,USB Hub,1,31-01-2025,29-01-2025,-2
76872,DataLink,South Korea,USB Hub,1,31-01-2025,30-01-2025,-1
76928,DataLink,South Korea,USB Hub,1,29-01-2025,31-01-2025,2
76904,DataLink,South Korea,USB Hub,1,29-01-2025,01-02-2025,3
76898,DataLink,South Korea,USB Hub,1,28-01-2025,29-01-2025,1
76926,DataLink,South Korea,USB Hub,1,29-01-2025,29-01-2025,0
76897,DataLink,South Korea,USB Hub,1,28-01-2025,29-01-2025,1
76894,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
76890,DataLink,South Korea,USB Hub,1,31-01-2025,02-02-2025,2
76906,DataLink,South Korea,USB Hub,1,31-01-2025,29-01-2025,-2
76879,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
76888,DataLink,South Korea,USB Hub,1,31-01-2025,31-01-2025,0
76867,DataLink,South Korea,USB Hub,1,31-01-2025,30-01-2025,-1
76865,DataLink,South Korea,USB Hub,1,31-01-2025,02-02-2025,2
76883,DataLink,South Korea,USB Hub,1,31-01-2025,31-01-2025,0
76880,DataLink,South Korea,USB Hub,1,31-01-2025,02-02-2025,2
76877,DataLink,South Korea,USB Hub,1,31-01-2025,30-01-2025,-1
76914,DataLink,South Korea,USB Hub,1,29-01-2025,01-02-2025,3
76929,DataLink,South Korea,USB Hub,1,29-01-2025,01-02-2025,3
76923,DataLink,South Korea,USB Hub,1,29-01-2025,31-01-2025,2
76869,DataLink,South Korea,USB Hub,1,29-01-2025,01-02-2025,3
76910,DataLink,South Korea,USB Hub,1,31-01-2025,02-02-2025,2
76874,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
76864,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
76930,DataLink,South Korea,USB Hub,1,29-01-2025,02-02-2025,4
76917,DataLink,South Korea,USB Hub,1,29-01-2025,30-01-2025,1
76866,DataLink,South Korea,USB Hub,1,31-01-2025,29-01-2025,-2
76889,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
76876,DataLink,South Korea,USB Hub,1,31-01-2025,29-01-2025,-2
76881,DataLink,South Korea,USB Hub,1,31-01-2025,29-01-2025,-2
76884,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
76886,DataLink,South Korea,USB Hub,1,31-01-2025,29-01-2025,-2
76868,DataLink,South Korea,USB Hub,1,31-01-2025,31-01-2025,0
76875,DataLink,South Korea,USB Hub,1,31-01-2025,02-02-2025,2
76878,DataLink,South Korea,USB Hub,1,31-01-2025,31-01-2025,0
76900,DataLink,South Korea,USB Hub,1,28-01-2025,29-01-2025,1
76976,DataLink,South Korea,USB Hub,1,01-02-2025,30-01-2025,-2
76992,DataLink,South Korea,USB Hub,1,01-02-2025,31-01-2025,-1
76938,DataLink,South Korea,USB Hub,1,01-02-2025,01-02-2025,0
76933,DataLink,South Korea,USB Hub,1,01-02-2025,01-02-2025,0
76990,DataLink,South Korea,USB Hub,1,30-01-2025,03-02-2025,4
76942,DataLink,South Korea,USB Hub,1,29-01-2025,30-01-2025,1
76966,DataLink,South Korea,USB Hub,1,01-02-2025,30-01-2025,-2
76980,DataLink,South Korea,USB Hub,1,29-01-2025,30-01-2025,1
76987,DataLink,South Korea,USB Hub,1,29-01-2025,30-01-2025,1
76936,DataLink,South Korea,USB Hub,1,01-02-2025,30-01-2025,-2
76994,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
76995,DataLink,South Korea,USB Hub,1,30-01-2025,03-02-2025,4
76986,DataLink,South Korea,USB Hub,1,30-01-2025,30-01-2025,0
76960,DataLink,South Korea,USB Hub,1,01-02-2025,03-02-2025,2
76971,DataLink,South Korea,USB Hub,1,01-02-2025,30-01-2025,-2
76972,DataLink,South Korea,USB Hub,1,01-02-2025,31-01-2025,-1
76943,DataLink,South Korea,USB Hub,1,29-01-2025,30-01-2025,1
76956,DataLink,South Korea,USB Hub,1,28-01-2025,28-01-2025,0
76964,DataLink,South Korea,USB Hub,1,30-01-2025,02-02-2025,3
76981,DataLink,South Korea,USB Hub,1,30-01-2025,30-01-2025,0
76961,DataLink,South Korea,USB Hub,1,30-01-2025,30-01-2025,0
76954,DataLink,South Korea,USB Hub,1,28-01-2025,28-01-2025,0
76959,DataLink,South Korea,USB Hub,1,30-01-2025,02-02-2025,3
76978,DataLink,South Korea,USB Hub,1,01-02-2025,01-02-2025,0
76953,DataLink,South Korea,USB Hub,1,01-02-2025,01-02-2025,0
76944,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
76974,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
76991,DataLink,South Korea,USB Hub,1,01-02-2025,30-01-2025,-2
76993,DataLink,South Korea,USB Hub,1,01-02-2025,01-02-2025,0
76999,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
76998,DataLink,South Korea,USB Hub,1,01-02-2025,01-02-2025,0
76937,DataLink,South Korea,USB Hub,1,01-02-2025,31-01-2025,-1
76935,DataLink,South Korea,USB Hub,1,01-02-2025,03-02-2025,2
76934,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
76984,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
76947,DataLink,South Korea,USB Hub,1,29-01-2025,30-01-2025,1
76932,DataLink,South Korea,USB Hub,1,29-01-2025,30-01-2025,1
76931,DataLink,South Korea,USB Hub,1,29-01-2025,30-01-2025,1
76967,DataLink,South Korea,USB Hub,1,30-01-2025,31-01-2025,1
76983,DataLink,South Korea,USB Hub,1,29-01-2025,30-01-2025,1
76997,DataLink,South Korea,USB Hub,1,29-01-2025,30-01-2025,1
76973,DataLink,South Korea,USB Hub,1,30-01-2025,01-02-2025,2
76963,DataLink,South Korea,USB Hub,1,30-01-2025,01-02-2025,2
76962,DataLink,South Korea,USB Hub,1,30-01-2025,31-01-2025,1
76989,DataLink,South Korea,USB Hub,1,30-01-2025,02-02-2025,3
76985,DataLink,South Korea,USB Hub,1,28-01-2025,29-01-2025,1
76970,DataLink,South Korea,USB Hub,1,01-02-2025,03-02-2025,2
76957,DataLink,South Korea,USB Hub,1,28-01-2025,28-01-2025,0
76982,DataLink,South Korea,USB Hub,1,30-01-2025,31-01-2025,1
76996,DataLink,South Korea,USB Hub,1,30-01-2025,30-01-2025,0
76946,DataLink,South Korea,USB Hub,1,01-02-2025,30-01-2025,-2
76950,DataLink,South Korea,USB Hub,1,01-02-2025,03-02-2025,2
76969,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
76941,DataLink,South Korea,USB Hub,1,29-01-2025,30-01-2025,1
76988,DataLink,South Korea,USB Hub,1,29-01-2025,30-01-2025,1
76948,DataLink,South Korea,USB Hub,1,29-01-2025,30-01-2025,1
76977,DataLink,South Korea,USB Hub,1,01-02-2025,31-01-2025,-1
76975,DataLink,South Korea,USB Hub,1,01-02-2025,03-02-2025,2
76952,DataLink,South Korea,USB Hub,1,01-02-2025,31-01-2025,-1
76949,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
76940,DataLink,South Korea,USB Hub,1,29-01-2025,30-01-2025,1
76965,DataLink,South Korea,USB Hub,1,30-01-2025,03-02-2025,4
76945,DataLink,South Korea,USB Hub,1,01-02-2025,03-02-2025,2
76968,DataLink,South Korea,USB Hub,1,01-02-2025,01-02-2025,0
76951,DataLink,South Korea,USB Hub,1,01-02-2025,30-01-2025,-2
76955,DataLink,South Korea,USB Hub,1,28-01-2025,28-01-2025,0
76979,DataLink,South Korea,USB Hub,1,28-01-2025,29-01-2025,1
76958,DataLink,South Korea,USB Hub,1,28-01-2025,28-01-2025,0
76939,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
77039,DataLink,South Korea,USB Hub,1,02-02-2025,03-02-2025,1
77041,DataLink,South Korea,USB Hub,1,31-01-2025,31-01-2025,0
77064,DataLink,South Korea,USB Hub,1,02-02-2025,03-02-2025,1
77046,DataLink,South Korea,USB Hub,1,02-02-2025,31-01-2025,-2
77063,DataLink,South Korea,USB Hub,1,02-02-2025,02-02-2025,0
77047,DataLink,South Korea,USB Hub,1,02-02-2025,01-02-2025,-1
77007,DataLink,South Korea,USB Hub,1,30-01-2025,31-01-2025,1
77011,DataLink,South Korea,USB Hub,1,31-01-2025,31-01-2025,0
77031,DataLink,South Korea,USB Hub,1,02-02-2025,31-01-2025,-2
77040,DataLink,South Korea,USB Hub,1,02-02-2025,04-02-2025,2
77006,DataLink,South Korea,USB Hub,1,31-01-2025,31-01-2025,0
77065,DataLink,South Korea,USB Hub,1,02-02-2025,04-02-2025,2
77026,DataLink,South Korea,USB Hub,1,02-02-2025,31-01-2025,-2
77038,DataLink,South Korea,USB Hub,1,02-02-2025,02-02-2025,0
77049,DataLink,South Korea,USB Hub,1,30-01-2025,31-01-2025,1
77044,DataLink,South Korea,USB Hub,1,30-01-2025,31-01-2025,1
77048,DataLink,South Korea,USB Hub,1,02-02-2025,02-02-2025,0
77014,DataLink,South Korea,USB Hub,1,31-01-2025,03-02-2025,3
77013,DataLink,South Korea,USB Hub,1,31-01-2025,02-02-2025,2
77008,DataLink,South Korea,USB Hub,1,31-01-2025,02-02-2025,2
77004,DataLink,South Korea,USB Hub,1,31-01-2025,03-02-2025,3
77037,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
77005,DataLink,South Korea,USB Hub,1,02-02-2025,04-02-2025,2
77002,DataLink,South Korea,USB Hub,1,02-02-2025,01-02-2025,-1
77001,DataLink,South Korea,USB Hub,1,02-02-2025,31-01-2025,-2
77054,DataLink,South Korea,USB Hub,1,02-02-2025,03-02-2025,1
77051,DataLink,South Korea,USB Hub,1,02-02-2025,31-01-2025,-2
77025,DataLink,South Korea,USB Hub,1,02-02-2025,04-02-2025,2
77060,DataLink,South Korea,USB Hub,1,02-02-2025,04-02-2025,2
77023,DataLink,South Korea,USB Hub,1,02-02-2025,02-02-2025,0
77020,DataLink,South Korea,USB Hub,1,02-02-2025,04-02-2025,2
77053,DataLink,South Korea,USB Hub,1,02-02-2025,02-02-2025,0
77027,DataLink,South Korea,USB Hub,1,02-02-2025,01-02-2025,-1
77062,DataLink,South Korea,USB Hub,1,02-02-2025,01-02-2025,-1
77042,DataLink,South Korea,USB Hub,1,02-02-2025,01-02-2025,-1
77021,DataLink,South Korea,USB Hub,1,02-02-2025,31-01-2025,-2
77019,DataLink,South Korea,USB Hub,1,02-02-2025,03-02-2025,1
77017,DataLink,South Korea,USB Hub,1,02-02-2025,01-02-2025,-1
77056,DataLink,South Korea,USB Hub,1,02-02-2025,31-01-2025,-2
77033,DataLink,South Korea,USB Hub,1,30-01-2025,31-01-2025,1
77029,DataLink,South Korea,USB Hub,1,29-01-2025,29-01-2025,0
77035,DataLink,South Korea,USB Hub,1,31-01-2025,04-02-2025,4
77009,DataLink,South Korea,USB Hub,1,31-01-2025,03-02-2025,3
77036,DataLink,South Korea,USB Hub,1,31-01-2025,31-01-2025,0
77000,DataLink,South Korea,USB Hub,1,31-01-2025,04-02-2025,4
77010,DataLink,South Korea,USB Hub,1,02-02-2025,04-02-2025,2
77061,DataLink,South Korea,USB Hub,1,02-02-2025,31-01-2025,-2
77024,DataLink,South Korea,USB Hub,1,02-02-2025,03-02-2025,1
77059,DataLink,South Korea,USB Hub,1,02-02-2025,03-02-2025,1
77022,DataLink,South Korea,USB Hub,1,02-02-2025,01-02-2025,-1
77057,DataLink,South Korea,USB Hub,1,02-02-2025,01-02-2025,-1
77003,DataLink,South Korea,USB Hub,1,02-02-2025,02-02-2025,0
77058,DataLink,South Korea,USB Hub,1,02-02-2025,02-02-2025,0
77015,DataLink,South Korea,USB Hub,1,31-01-2025,04-02-2025,4
77028,DataLink,South Korea,USB Hub,1,31-01-2025,02-02-2025,2
77055,DataLink,South Korea,USB Hub,1,02-02-2025,04-02-2025,2
77012,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
77052,DataLink,South Korea,USB Hub,1,02-02-2025,01-02-2025,-1
77050,DataLink,South Korea,USB Hub,1,02-02-2025,04-02-2025,2
77067,DataLink,South Korea,USB Hub,1,02-02-2025,01-02-2025,-1
77030,DataLink,South Korea,USB Hub,1,02-02-2025,04-02-2025,2
77034,DataLink,South Korea,USB Hub,1,30-01-2025,31-01-2025,1
77016,DataLink,South Korea,USB Hub,1,31-01-2025,31-01-2025,0
77032,DataLink,South Korea,USB Hub,1,02-02-2025,01-02-2025,-1
77066,DataLink,South Korea,USB Hub,1,02-02-2025,31-01-2025,-2
77045,DataLink,South Korea,USB Hub,1,02-02-2025,04-02-2025,2
77018,DataLink,South Korea,USB Hub,1,31-01-2025,02-02-2025,2
77043,DataLink,South Korea,USB Hub,1,30-01-2025,31-01-2025,1
77102,DataLink,South Korea,USB Hub,1,03-02-2025,02-02-2025,-1
77111,DataLink,South Korea,USB Hub,1,03-02-2025,01-02-2025,-2
77110,DataLink,South Korea,USB Hub,1,03-02-2025,05-02-2025,2
77129,DataLink,South Korea,USB Hub,1,01-02-2025,04-02-2025,3
77081,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
77091,DataLink,South Korea,USB Hub,1,30-01-2025,30-01-2025,0
77114,DataLink,South Korea,USB Hub,1,01-02-2025,04-02-2025,3
77070,DataLink,South Korea,USB Hub,1,01-02-2025,05-02-2025,4
77104,DataLink,South Korea,USB Hub,1,01-02-2025,04-02-2025,3
77130,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
77122,DataLink,South Korea,USB Hub,1,03-02-2025,02-02-2025,-1
77085,DataLink,South Korea,USB Hub,1,03-02-2025,05-02-2025,2
77083,DataLink,South Korea,USB Hub,1,03-02-2025,03-02-2025,0
77080,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
77132,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
77124,DataLink,South Korea,USB Hub,1,03-02-2025,04-02-2025,1
77116,DataLink,South Korea,USB Hub,1,03-02-2025,01-02-2025,-2
77086,DataLink,South Korea,USB Hub,1,03-02-2025,01-02-2025,-2
77078,DataLink,South Korea,USB Hub,1,03-02-2025,03-02-2025,0
77109,DataLink,South Korea,USB Hub,1,03-02-2025,04-02-2025,1
77076,DataLink,South Korea,USB Hub,1,03-02-2025,01-02-2025,-2
77133,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
77093,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
77092,DataLink,South Korea,USB Hub,1,30-01-2025,30-01-2025,0
77100,DataLink,South Korea,USB Hub,1,03-02-2025,05-02-2025,2
77073,DataLink,South Korea,USB Hub,1,03-02-2025,03-02-2025,0
77074,DataLink,South Korea,USB Hub,1,03-02-2025,04-02-2025,1
77096,DataLink,South Korea,USB Hub,1,01-02-2025,01-02-2025,0
77128,DataLink,South Korea,USB Hub,1,01-02-2025,03-02-2025,2
77108,DataLink,South Korea,USB Hub,1,03-02-2025,03-02-2025,0
77068,DataLink,South Korea,USB Hub,1,03-02-2025,03-02-2025,0
77125,DataLink,South Korea,USB Hub,1,01-02-2025,05-02-2025,4
77136,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
77095,DataLink,South Korea,USB Hub,1,01-02-2025,05-02-2025,4
77118,DataLink,South Korea,USB Hub,1,03-02-2025,03-02-2025,0
77075,DataLink,South Korea,USB Hub,1,03-02-2025,05-02-2025,2
77121,DataLink,South Korea,USB Hub,1,03-02-2025,01-02-2025,-2
77135,DataLink,South Korea,USB Hub,1,03-02-2025,05-02-2025,2
77098,DataLink,South Korea,USB Hub,1,03-02-2025,03-02-2025,0
77119,DataLink,South Korea,USB Hub,1,03-02-2025,04-02-2025,1
77090,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
77071,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
77097,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
77126,DataLink,South Korea,USB Hub,1,01-02-2025,01-02-2025,0
77112,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
77120,DataLink,South Korea,USB Hub,1,03-02-2025,05-02-2025,2
77099,DataLink,South Korea,USB Hub,1,03-02-2025,04-02-2025,1
77072,DataLink,South Korea,USB Hub,1,03-02-2025,02-02-2025,-1
77134,DataLink,South Korea,USB Hub,1,03-02-2025,04-02-2025,1
77088,DataLink,South Korea,USB Hub,1,03-02-2025,03-02-2025,0
77123,DataLink,South Korea,USB Hub,1,03-02-2025,03-02-2025,0
77084,DataLink,South Korea,USB Hub,1,03-02-2025,04-02-2025,1
77069,DataLink,South Korea,USB Hub,1,01-02-2025,04-02-2025,3
77107,DataLink,South Korea,USB Hub,1,03-02-2025,02-02-2025,-1
77105,DataLink,South Korea,USB Hub,1,03-02-2025,05-02-2025,2
77127,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
77087,DataLink,South Korea,USB Hub,1,03-02-2025,02-02-2025,-1
77103,DataLink,South Korea,USB Hub,1,03-02-2025,03-02-2025,0
77101,DataLink,South Korea,USB Hub,1,03-02-2025,01-02-2025,-2
77089,DataLink,South Korea,USB Hub,1,03-02-2025,04-02-2025,1
77115,DataLink,South Korea,USB Hub,1,03-02-2025,05-02-2025,2
77113,DataLink,South Korea,USB Hub,1,03-02-2025,03-02-2025,0
77077,DataLink,South Korea,USB Hub,1,03-02-2025,02-02-2025,-1
77106,DataLink,South Korea,USB Hub,1,03-02-2025,01-02-2025,-2
77082,DataLink,South Korea,USB Hub,1,03-02-2025,02-02-2025,-1
77117,DataLink,South Korea,USB Hub,1,03-02-2025,02-02-2025,-1
77094,DataLink,South Korea,USB Hub,1,03-02-2025,04-02-2025,1
77079,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
77131,DataLink,South Korea,USB Hub,1,31-01-2025,01-02-2025,1
77202,BrewMaster,Italy,Coffee Maker,1,04-02-2025,03-02-2025,-1
77169,DataLink,South Korea,USB Hub,1,04-02-2025,05-02-2025,1
77146,DataLink,South Korea,USB Hub,1,04-02-2025,02-02-2025,-2
77153,DataLink,South Korea,USB Hub,1,02-02-2025,04-02-2025,2
77166,DataLink,South Korea,USB Hub,1,02-02-2025,02-02-2025,0
77150,DataLink,South Korea,USB Hub,1,04-02-2025,06-02-2025,2
77187,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
77154,DataLink,South Korea,USB Hub,1,02-02-2025,05-02-2025,3
77204,ComfortCraft,Poland,Armchair,1,31-01-2025,01-02-2025,1
77199,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
77145,DataLink,South Korea,USB Hub,1,04-02-2025,06-02-2025,2
77157,DataLink,South Korea,USB Hub,1,04-02-2025,03-02-2025,-1
77141,DataLink,South Korea,USB Hub,1,04-02-2025,02-02-2025,-2
77140,DataLink,South Korea,USB Hub,1,04-02-2025,06-02-2025,2
77139,DataLink,South Korea,USB Hub,1,04-02-2025,05-02-2025,1
77137,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
77152,DataLink,South Korea,USB Hub,1,02-02-2025,03-02-2025,1
77170,DataLink,South Korea,USB Hub,1,04-02-2025,06-02-2025,2
77156,DataLink,South Korea,USB Hub,1,02-02-2025,02-02-2025,0
77138,DataLink,South Korea,USB Hub,1,04-02-2025,04-02-2025,0
77183,DataLink,South Korea,USB Hub,1,04-02-2025,04-02-2025,0
77147,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
77158,DataLink,South Korea,USB Hub,1,04-02-2025,04-02-2025,0
77175,DataLink,South Korea,USB Hub,1,04-02-2025,06-02-2025,2
77167,DataLink,South Korea,USB Hub,1,02-02-2025,03-02-2025,1
77203,ConnectPlus,Taiwan,Smart Plug,1,04-02-2025,04-02-2025,0
77198,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
77188,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
77186,DataLink,South Korea,USB Hub,1,04-02-2025,02-02-2025,-2
77165,DataLink,South Korea,USB Hub,1,02-02-2025,06-02-2025,4
77149,DataLink,South Korea,USB Hub,1,01-02-2025,02-02-2025,1
77178,DataLink,South Korea,USB Hub,1,02-02-2025,04-02-2025,2
77151,DataLink,South Korea,USB Hub,1,02-02-2025,02-02-2025,0
77168,DataLink,South Korea,USB Hub,1,02-02-2025,04-02-2025,2
77193,DataLink,South Korea,USB Hub,1,04-02-2025,04-02-2025,0
77173,DataLink,South Korea,USB Hub,1,04-02-2025,04-02-2025,0
77184,DataLink,South Korea,USB Hub,1,04-02-2025,05-02-2025,1
77163,DataLink,South Korea,USB Hub,1,04-02-2025,04-02-2025,0
77161,DataLink,South Korea,USB Hub,1,04-02-2025,02-02-2025,-2
77179,DataLink,South Korea,USB Hub,1,04-02-2025,05-02-2025,1
77174,DataLink,South Korea,USB Hub,1,04-02-2025,05-02-2025,1
77172,DataLink,South Korea,USB Hub,1,04-02-2025,03-02-2025,-1
77181,DataLink,South Korea,USB Hub,1,04-02-2025,02-02-2025,-2
77143,DataLink,South Korea,USB Hub,1,04-02-2025,04-02-2025,0
77159,DataLink,South Korea,USB Hub,1,04-02-2025,05-02-2025,1
77176,DataLink,South Korea,USB Hub,1,04-02-2025,02-02-2025,-2
77190,DataLink,South Korea,USB Hub,1,04-02-2025,06-02-2025,2
77201,DataLink,South Korea,USB Hub,1,04-02-2025,02-02-2025,-2
77196,DataLink,South Korea,USB Hub,1,02-02-2025,02-02-2025,0
77164,DataLink,South Korea,USB Hub,1,02-02-2025,05-02-2025,3
77180,DataLink,South Korea,USB Hub,1,02-02-2025,06-02-2025,4
77194,DataLink,South Korea,USB Hub,1,02-02-2025,05-02-2025,3
77162,DataLink,South Korea,USB Hub,1,04-02-2025,03-02-2025,-1
77155,DataLink,South Korea,USB Hub,1,04-02-2025,06-02-2025,2
77144,DataLink,South Korea,USB Hub,1,04-02-2025,05-02-2025,1
77191,DataLink,South Korea,USB Hub,1,04-02-2025,02-02-2025,-2
77197,DataLink,South Korea,USB Hub,1,02-02-2025,03-02-2025,1
